Date,Open,High,Low,Close,Volume
2006-10-13,21.4774,22.8651,21.4412,22.1485,602077
2006-10-16,22.2393,22.2393,21.8492,22.1485,333683
2006-10-17,21.9763,22.1667,21.1509,22.1485,403537
2006-10-18,22.1485,23.763,21.9763,22.8832,559947
2006-10-19,22.847,23.0828,22.33,22.8651,427182
2006-10-20,22.8651,23.5635,22.6383,23.4909,384914
2006-10-23,23.5816,23.5816,22.6202,22.7925,126776
2006-10-24,22.8289,23.3821,22.6837,22.7744,272221
2006-10-25,22.8651,23.0465,21.6316,22.067,582427
2006-10-26,22.067,22.33,20.9333,21.042,379993
2006-10-27,20.9333,21.2234,19.736,20.3799,767700
2006-10-30,20.0262,20.2258,19.9175,19.9175,421970
2006-10-31,20.3619,20.7247,20.0262,20.5433,330509
2006-11-02,20.7608,20.7608,20.135,20.1895,412365
2006-11-03,20.4343,20.9061,20.3619,20.779,564324
2006-11-06,20.7247,21.3866,20.7247,21.1327,569379
2006-11-07,21.4412,22.1485,21.423,22.1485,568763
2006-11-08,21.6135,21.7949,21.1691,21.7949,596187
2006-11-09,21.7949,22.3844,21.3505,21.5046,325461
2006-11-10,21.2779,21.4412,20.9061,21.2597,287288
2006-11-13,21.1691,21.6135,20.5433,20.7247,834761
2006-11-14,20.8879,21.3505,20.5433,20.6339,492036
2006-11-15,20.8334,20.9877,20.4707,20.7247,839306
2006-11-16,20.8153,21.2597,20.5613,20.9061,660875
2006-11-17,21.0783,21.0783,20.8516,21.0783,206246
2006-11-20,20.8698,21.2597,20.5976,20.9695,302504
2006-11-21,21.0783,21.1691,20.7608,21.0239,1053742
2006-11-22,21.0239,21.4412,20.9061,21.4048,343664
2006-11-23,21.3505,21.423,21.2597,21.3323,391016
2006-11-24,21.2597,21.686,21.2052,21.6135,396891
2006-11-27,21.686,21.7767,21.4774,21.5409,777366
2006-11-28,21.4048,21.5591,20.7065,21.5409,411709
2006-11-29,21.6135,21.8856,21.5227,21.7223,522057
2006-11-30,21.9581,22.0125,21.7223,21.9944,421108
2006-12-01,22.067,22.1849,21.7949,21.7949,703002
2006-12-04,21.7949,21.7949,21.3505,21.686,1537466
2006-12-05,21.686,22.1123,21.6135,21.7949,543787
2006-12-06,21.9763,22.076,21.7041,21.9763,193193
2006-12-07,21.9763,22.0941,21.7041,21.7949,171172
2006-12-08,21.94,21.9763,21.6316,21.6497,75088
2006-12-11,21.7041,21.9763,21.6316,21.9763,285152
2006-12-12,21.9763,21.9763,21.6316,21.6316,156942
2006-12-13,21.4412,21.7041,20.6339,21.3142,461999
2006-12-14,21.3686,21.4412,20.8153,21.4412,133336
2006-12-15,21.4412,21.7949,20.5433,21.7949,441953
2006-12-18,21.8856,21.8856,21.5227,21.7586,184448
2006-12-19,20.9877,21.4412,20.5433,20.8153,430552
2006-12-20,20.7247,20.9061,19.2916,19.8267,575733
2006-12-21,20.0625,20.9061,20.0625,20.4525,277057
2006-12-22,20.6339,21.2597,20.3799,20.7247,180021
2006-12-27,20.9333,21.4412,20.8153,21.4412,128527
2006-12-28,21.4412,21.8856,21.1327,21.8856,193271
2006-12-29,22.2393,22.33,21.0057,22.2393,163609
2007-01-02,22.33,22.729,22.0216,22.7018,157019
2007-01-03,22.8651,23.6723,22.8651,23.4002,425804
2007-01-04,23.5,23.5,22.7744,22.8651,467965
2007-01-05,22.8742,23.4002,21.3505,21.4592,406087
2007-01-08,21.6044,21.6044,19.9175,21.0783,647185
2007-01-09,21.296,21.7949,21.296,21.5681,344260
2007-01-10,21.5681,22.5114,21.3686,21.5681,1092844
2007-01-11,21.7949,22.4207,21.7041,22.1577,450788
2007-01-12,22.321,22.5114,20.9422,22.067,804950
2007-01-15,22.339,23.1825,22.2846,22.9558,387260
2007-01-16,22.9558,23.2279,22.6564,22.9468,156720
2007-01-17,23.1825,23.5363,22.9558,23.4002,464777
2007-01-18,23.5363,24.6519,23.4183,24.4705,978395
2007-01-19,24.924,25.8853,24.7606,25.2777,1812597
2007-01-22,25.5407,26.1575,24.924,25.0146,540532
2007-01-23,25.0146,25.0963,24.3526,24.5612,758273
2007-01-24,24.8151,24.924,23.3096,23.6633,838055
2007-01-25,23.763,23.763,22.2393,22.33,2254063
2007-01-26,22.1485,23.2007,21.5409,22.9558,1062376
2007-01-29,23.0556,23.4909,23.0465,23.0465,415737
2007-01-30,23.2279,23.763,23.0011,23.6723,494341
2007-01-31,23.9354,24.4705,23.8718,24.0261,629303
2007-02-01,24.3888,25.1598,24.3888,24.9965,492937
2007-02-02,25.4319,25.4319,24.3888,24.6519,572631
2007-02-05,24.7426,24.7426,23.3186,23.4455,586688
2007-02-06,23.6904,24.3798,23.6633,23.6633,540613
2007-02-07,23.8083,24.017,23.1825,23.6723,733604
2007-02-08,23.2279,23.6633,22.9739,23.0919,439393
2007-02-09,23.0556,23.6723,22.7925,22.9558,255595
2007-02-12,22.8832,23.0465,22.1214,22.1214,582437
2007-02-13,22.3481,22.5114,21.7495,21.8584,491010
2007-02-14,23.0465,23.0465,21.8945,22.2393,694347
2007-02-15,22.466,22.6021,21.5862,21.7949,478915
2007-02-16,21.9763,22.5567,21.8221,21.8856,1006546
2007-02-19,22.1032,22.4207,21.9853,22.1939,765389
2007-02-20,23.0919,23.5816,23.0919,23.5816,1689459
2007-02-21,24.1167,24.8332,23.6723,24.2165,1862826
2007-02-22,24.5158,24.552,24.2074,24.3435,589332
2007-02-23,24.0895,24.2074,23.5907,24.0261,558421
2007-02-26,24.1621,24.2256,23.2279,23.5816,187140
2007-02-27,23.4909,23.4909,22.33,22.6021,991577
2007-02-28,21.8856,23.2279,21.8221,23.2279,652622
2007-03-01,23.2279,23.3096,21.8945,22.9104,745477
2007-03-02,22.9104,23.2279,22.1485,23.2189,326200
2007-03-05,22.9468,22.9468,21.7949,22.321,640591
2007-03-06,22.4207,22.6837,21.6952,21.7495,729562
2007-03-07,21.7949,22.0941,21.6135,21.6588,612957
2007-03-08,21.9671,22.5567,21.8856,22.339,421036
2007-03-09,22.5114,23.1372,22.067,22.6837,534558
2007-03-12,22.7835,23.2642,22.729,22.729,664520
2007-03-13,23.1372,23.2279,22.4207,22.9558,616280
2007-03-14,22.2393,23.5816,22.0216,23.5816,1300885
2007-03-15,23.2733,23.3276,22.6928,23.3276,1008084
2007-03-16,23.2733,24.0261,22.9649,23.7177,724139
2007-03-19,23.754,24.3888,23.6723,24.3888,810864
2007-03-20,24.3888,24.4341,23.7902,24.1167,654458
2007-03-21,24.2801,24.4614,24.2074,24.3888,942826
2007-03-22,24.534,25.1054,24.3435,24.9784,1682133
2007-03-23,24.7245,24.933,24.7245,24.797,508458
2007-03-26,24.5974,24.9784,23.5272,23.5907,763197
2007-03-27,24.1712,24.2891,23.6723,23.6723,271069
2007-03-28,23.8537,24.0261,23.509,23.8083,1029792
2007-03-29,23.8083,23.9354,23.5998,23.9354,296649
2007-03-30,24.0261,24.1984,23.2369,23.509,329021
2007-04-02,23.2279,23.5816,23.1282,23.3096,230649
2007-04-03,23.5544,23.5635,22.9558,23.1282,328608
2007-04-04,23.4002,23.9172,23.2369,23.4365,370771
2007-04-05,23.6179,23.8265,23.2369,23.2369,238010
2007-04-10,23.4183,24.1167,23.3548,23.8537,650129
2007-04-11,23.7086,24.924,23.7086,24.6519,818552
2007-04-12,24.5158,24.5158,23.6723,23.6723,702326
2007-04-13,24.0713,24.6066,23.89,24.5067,333402
2007-04-16,24.4705,24.5158,23.8537,24.0261,219986
2007-04-17,23.8537,23.9988,23.4909,23.8537,197703
2007-04-18,24.0987,24.8332,23.5544,24.7426,479060
2007-04-19,24.2437,24.7879,23.9081,24.0623,397046
2007-04-20,24.2981,24.552,23.8537,24.3888,619115
2007-04-23,24.3888,24.5158,23.763,23.9807,284272
2007-04-24,23.763,24.1984,23.6723,24.1167,351853
2007-04-25,23.2279,24.1076,23.2279,23.5726,500555
2007-04-26,23.8627,23.9444,23.2369,23.3276,309206
2007-04-27,23.2733,23.8174,23.2733,23.8174,279401
2007-04-30,23.763,24.2801,23.4547,24.2801,127303
2007-05-02,24.3798,24.3798,23.3096,23.4002,199337
2007-05-04,23.6451,23.9807,23.4002,23.9262,275701
2007-05-07,23.9354,24.0079,23.5816,23.763,317907
2007-05-08,23.9716,23.9716,22.7199,22.9376,365912
2007-05-09,23.0465,23.6542,22.7925,23.2279,162688
2007-05-10,23.2279,23.3096,22.457,22.457,125340
2007-05-11,22.3663,22.6293,21.8856,22.1849,482008
2007-05-14,22.4116,22.6475,21.8492,22.2393,604358
2007-05-15,22.1939,22.33,21.2597,21.2597,582986
2007-05-16,21.4321,21.4412,20.4525,20.7881,536316
2007-05-17,20.9061,21.5137,20.9061,20.9967,308382
2007-05-18,21.3777,21.7041,21.3505,21.7041,163912
2007-05-21,21.9309,21.9309,21.1691,21.1691,752405
2007-05-22,21.3595,21.4048,20.6793,20.6793,894945
2007-05-23,20.8969,20.9877,20.6702,20.6702,155344
2007-05-24,20.6248,21.4956,20.5613,21.2869,294613
2007-05-25,21.4321,21.7949,21.0873,21.7858,247393
2007-05-28,22.1667,22.4479,21.9491,22.4479,131507
2007-05-29,22.2393,22.4025,21.677,21.813,335800
2007-05-30,21.7949,21.8584,21.2234,21.3595,368122
2007-05-31,21.7676,22.212,21.5953,22.212,703264
2007-06-01,22.1305,22.1305,21.6135,21.677,768136
2007-06-04,21.7676,21.7676,21.1691,21.3142,231951
2007-06-05,21.3142,21.4956,21.0057,21.1781,263258
2007-06-06,21.1781,21.1781,20.1532,20.2439,843509
2007-06-08,20.3074,20.4072,19.5002,20.1804,698513
2007-06-11,20.2983,20.5613,19.8629,19.8629,697968
2007-06-12,19.9083,19.9536,19.0466,19.0466,744306
2007-06-13,19.1374,19.9264,19.1011,19.8176,5369232
2007-06-14,20.0444,20.5704,20.0444,20.4072,3582812
2007-06-15,20.4978,21.4683,20.4162,21.3595,3929604
2007-06-18,21.6588,21.9671,21.1327,21.3142,1232279
2007-06-19,21.4774,21.7586,21.042,21.7586,313068
2007-06-20,21.7676,22.3118,21.7676,22.0125,970448
2007-06-21,22.0035,22.2031,21.677,21.7223,269881
2007-06-22,21.9491,21.9491,21.1781,21.3686,362855
2007-06-25,21.1509,21.2687,20.6793,20.8607,602906
2007-06-26,20.7881,21.2779,20.7881,21.033,995683
2007-06-27,20.9061,21.1055,20.135,20.1804,738307
2007-06-28,20.389,20.5794,19.999,20.4072,1365678
2007-06-29,20.4072,20.6793,20.135,20.4978,547475
2007-07-02,20.4978,20.5886,20.0897,20.4978,100124
2007-07-03,20.7247,21.0783,20.7247,20.8607,235390
2007-07-04,21.0693,21.4774,20.9513,21.4774,491964
2007-07-05,21.4048,21.4774,20.9604,21.2597,209874
2007-07-06,21.2234,21.2869,20.6339,20.9877,486414
2007-07-09,21.1691,21.1691,20.7427,21.0239,649229
2007-07-10,20.8607,20.9061,20.4525,20.8607,473452
2007-07-11,20.8607,20.9967,20.6611,20.77,387112
2007-07-12,20.7337,20.9333,20.5069,20.7155,459402
2007-07-13,20.9967,21.042,20.4072,20.5433,765160
2007-07-16,20.4978,20.77,20.4072,20.5886,793711
2007-07-17,20.5886,20.8607,20.4072,20.8607,270336
2007-07-18,20.8607,21.1327,20.6793,21.042,132356
2007-07-19,21.042,21.1327,20.8698,21.0693,102437
2007-07-20,21.2234,21.7131,21.0693,21.677,423790
2007-07-23,21.7223,21.7676,21.5046,21.7223,951466
2007-07-24,21.7586,21.8402,21.042,21.2234,498466
2007-07-25,21.3866,21.6588,20.9151,21.2779,182106
2007-07-26,21.2779,21.5953,20.4072,20.4978,340517
2007-07-27,20.4162,20.8425,20.4072,20.6793,261411
2007-07-30,20.9061,20.9513,20.4978,20.77,315021
2007-07-31,20.8607,21.4774,20.8607,21.2687,332460
2007-08-01,20.8607,21.0512,20.6429,20.9513,171408
2007-08-02,21.5499,22.1305,21.3142,21.7676,311825
2007-08-03,21.7676,21.8584,21.4956,21.7676,378525
2007-08-06,21.7495,21.7495,21.0057,21.0057,152818
2007-08-07,21.4956,21.5681,20.9333,21.2234,352718
2007-08-08,21.042,21.3051,21.042,21.2052,206187
2007-08-09,21.3958,21.4956,20.9695,21.2234,354684
2007-08-10,20.9513,21.2234,20.5433,20.8516,421325
2007-08-13,20.8516,21.1781,20.2258,20.8607,367400
2007-08-14,20.8607,21.1327,20.6793,20.8607,177972
2007-08-16,20.6793,20.8607,19.1374,19.1374,705257
2007-08-17,17.6862,19.6363,17.6862,18.8381,1056733
2007-08-20,19.5909,19.6816,19.1374,19.1464,218907
2007-08-21,19.5002,20.6702,18.6838,20.0534,289840
2007-08-22,20.3346,21.1327,20.3346,20.7247,434061
2007-08-23,20.9967,21.2052,20.4254,20.8607,352193
2007-08-24,20.6521,21.2687,20.5341,21.2687,392053
2007-08-27,21.2052,21.2687,20.77,21.0057,278526
2007-08-28,21.1147,21.1147,20.7881,20.8607,338832
2007-08-29,20.5069,21.3142,20.4978,21.2869,401695
2007-08-30,21.3142,21.3142,20.4797,20.9333,465234
2007-08-31,21.1962,21.3051,20.9513,21.3051,284653
2007-09-03,21.3142,21.3142,21.042,21.1327,112704
2007-09-04,21.2687,21.2687,20.9333,21.2234,44044
2007-09-05,21.1781,21.1781,20.4525,20.5794,155309
2007-09-06,20.8063,20.9422,20.2348,20.2348,192481
2007-09-07,20.2348,20.5341,19.5092,19.6363,253996
2007-09-10,19.4457,19.5909,19.3188,19.3188,57237
2007-09-11,19.4639,20.4072,19.4095,20.135,489894
2007-09-12,20.135,20.389,19.9628,20.389,88402
2007-09-13,20.2258,20.8607,20.0171,20.8607,262289
2007-09-14,20.8516,20.8516,20.2258,20.5886,166682
2007-09-17,20.4072,20.5613,20.135,20.2439,298604
2007-09-18,20.0444,20.5069,19.872,20.1714,373573
2007-09-19,20.6793,20.8153,20.2711,20.6339,925866
2007-09-20,20.77,20.77,20.5069,20.77,327385
2007-09-21,20.6793,20.7881,20.0534,20.5794,893880
2007-09-24,20.5704,20.5704,19.7722,19.8811,183192
2007-09-25,20.126,20.126,19.4095,19.6363,432919
2007-09-26,19.8267,19.999,19.5002,19.6363,287025
2007-09-27,19.8629,20.2167,19.2281,19.5002,834607
2007-09-28,19.1374,20.2711,19.1374,19.7722,915194
2007-10-01,19.999,20.2711,19.4004,19.7541,406484
2007-10-02,20.126,20.3528,19.9536,20.3528,729734
2007-10-03,20.3619,20.4525,19.727,19.9175,193714
2007-10-04,19.7179,19.9536,19.5909,19.6906,195101
2007-10-05,19.736,20.0625,19.5546,19.5546,669347
2007-10-08,19.6816,19.8993,19.3641,19.5002,140632
2007-10-09,19.5002,19.8539,19.5002,19.6363,1728513
2007-10-10,19.7722,19.7722,19.4639,19.5002,1585292
2007-10-11,19.5546,19.7814,19.5365,19.6816,1650993
2007-10-12,19.6816,19.727,19.3188,19.4095,300203
2007-10-15,19.4549,19.7904,19.3641,19.3641,400419
2007-10-16,19.4731,19.4731,19.1011,19.2281,252938
2007-10-17,19.4276,19.9536,19.2916,19.9536,1011380
2007-10-18,20.0081,20.6611,20.0081,20.6068,2770785
2007-10-19,20.389,21.4956,20.2711,21.3595,1342569
2007-10-22,21.3595,21.3595,20.5886,21.0873,599062
2007-10-23,21.4956,22.6746,21.4956,22.6746,1198370
2007-10-24,22.856,23.1282,22.6837,23.1009,687535
2007-10-25,23.1009,23.2189,22.7199,23.0374,624155
2007-10-26,23.2189,24.0805,23.1282,23.9626,1578951
2007-10-29,23.9444,23.9534,23.0374,23.0374,435199
2007-10-30,23.2733,23.4547,22.711,23.0374,300354
2007-10-31,22.8016,23.8991,22.6746,22.6746,345133
2007-11-02,22.457,23.1282,22.457,22.6746,279354
2007-11-05,22.4479,23.3548,22.1757,23.3096,528824
2007-11-06,23.3096,23.6269,22.7199,22.7199,114684
2007-11-07,22.6837,23.0646,22.2211,22.2302,927924
2007-11-08,21.7676,21.7676,20.8607,21.7676,880166
2007-11-09,21.7676,21.7767,21.042,21.3142,2881044
2007-11-12,21.3051,21.3051,20.8787,21.042,287798
2007-11-13,21.042,21.3142,21.042,21.3142,414887
2007-11-14,21.3142,21.9309,21.1327,21.7676,830076
2007-11-15,21.7676,21.94,20.8607,20.8607,1085293
2007-11-16,20.77,21.7495,20.6793,21.6135,695113
2007-11-19,21.7676,21.813,20.8607,21.2052,208891
2007-11-20,21.1327,21.1327,20.5976,20.8607,218570
2007-11-21,20.4525,20.9241,20.135,20.4072,803414
2007-11-22,20.4072,22.2211,20.0989,21.1691,671248
2007-11-23,21.3866,22.1939,21.3866,21.4774,337356
2007-11-26,21.6952,21.9853,20.8969,20.9061,501075
2007-11-27,21.1237,21.5862,20.8969,21.5862,265119
2007-11-28,21.4321,22.2031,21.3323,21.5137,239067
2007-11-29,21.677,22.2211,21.5953,21.6226,395741
2007-11-30,21.7676,22.9014,21.6679,22.6746,803634
2007-12-03,23.0374,23.2279,22.6746,22.729,445955
2007-12-04,22.584,23.0374,22.457,22.4932,123829
2007-12-05,22.6746,23.0828,21.6316,22.5749,506443
2007-12-06,22.7654,23.2189,22.2755,22.9739,907931
2007-12-07,22.9829,23.3096,22.6837,23.1282,572325
2007-12-10,23.1282,23.9444,22.6928,23.5816,589923
2007-12-11,23.5907,23.9081,23.3096,23.4002,787781
2007-12-12,23.5726,23.9444,23.4002,23.9444,849522
2007-12-13,23.8537,24.1258,23.2098,23.5816,636797
2007-12-14,23.4183,23.8265,22.7654,23.4818,235630
2007-12-17,23.246,23.246,21.9491,22.2211,226530
2007-12-18,22.2211,22.4932,22.0488,22.4479,656935
2007-12-19,22.6656,22.847,21.8221,22.2211,852034
2007-12-20,22.4479,22.8742,22.4479,22.4479,499639
2007-12-21,22.9921,23.3912,22.4479,22.7654,1327552
2007-12-27,22.4932,23.9172,22.4932,23.4455,284988
2007-12-28,23.3548,23.5816,22.6021,22.6746,484510
2008-01-02,22.729,24.2619,22.6656,22.6656,311698
2008-01-03,22.729,23.1282,22.7199,23.0828,346957
2008-01-04,23.2369,23.4455,22.5477,22.6746,337038
2008-01-07,22.475,22.9104,22.0851,22.1305,291079
2008-01-08,22.3118,22.6564,21.9581,22.2211,687036
2008-01-09,21.9944,22.4025,21.414,21.8584,661714
2008-01-10,21.8584,22.076,20.5886,20.8607,759965
2008-01-11,20.7427,21.1237,20.3164,20.3346,376493
2008-01-14,20.2258,20.6702,19.9083,20.4072,659451
2008-01-15,20.4797,20.6248,19.5909,19.9536,350179
2008-01-16,19.1374,19.9536,18.566,19.3641,794749
2008-01-17,19.5818,20.8607,19.3823,20.8607,529913
2008-01-18,20.8516,21.1327,20.4797,20.8607,2211048
2008-01-21,20.2983,20.4072,19.4276,19.8629,580811
2008-01-22,18.8652,20.8425,18.7655,20.2802,640822
2008-01-23,20.5523,21.3142,19.0466,20.5886,685739
2008-01-24,20.8607,21.1327,20.4525,20.7155,809712
2008-01-25,20.77,20.7881,20.1442,20.3619,947071
2008-01-28,20.2258,20.3528,19.1374,19.1646,384849
2008-01-29,19.609,19.7995,19.3188,19.337,829396
2008-01-30,19.5092,19.6725,19.3188,19.5002,560428
2008-01-31,19.5456,19.9536,18.9651,19.8993,571686
2008-02-01,19.9718,20.3164,19.8629,20.3164,2492061
2008-02-04,20.4978,20.6339,20.2167,20.4072,676460
2008-02-05,20.2893,20.7608,19.6363,19.9628,525133
2008-02-06,19.4185,20.3074,19.4095,20.1804,288043
2008-02-07,19.9536,20.3164,19.5092,19.9536,401050
2008-02-08,20.3074,20.6793,19.7632,20.6793,223846
2008-02-11,20.6793,21.6316,20.4707,21.3595,486497
2008-02-12,21.677,22.4932,21.0512,22.4932,839124
2008-02-13,21.9944,22.584,21.9037,22.4932,396264
2008-02-14,22.5024,22.6746,21.7949,22.1396,512031
2008-02-15,21.9491,22.3028,20.8698,21.1691,263593
2008-02-18,21.7676,22.2393,21.4956,22.2393,306209
2008-02-19,22.2211,22.2211,21.6679,22.0851,531131
2008-02-20,21.6497,22.2211,21.5046,22.2211,415123
2008-02-21,22.4479,22.584,22.0851,22.2211,524074
2008-02-22,22.0851,22.2846,21.5409,21.5409,408830
2008-02-25,21.677,21.8402,20.6883,20.7972,811563
2008-02-26,21.0057,21.1781,20.8153,21.0602,473243
2008-02-27,21.2779,21.5862,21.033,21.1327,292592
2008-02-28,21.414,21.4321,20.9967,20.9967,183511
2008-02-29,21.1781,21.1781,20.3437,20.4072,562410
2008-03-03,20.2258,20.3164,19.9628,20.3164,405310
2008-03-04,20.3164,20.3164,19.9809,19.9809,374842
2008-03-05,20.0534,20.9333,19.9628,20.4072,683244
2008-03-06,20.4978,20.77,20.2893,20.77,269529
2008-03-07,20.1442,20.8607,20.1442,20.6429,308750
2008-03-10,20.6883,21.9491,20.6158,21.3595,710288
2008-03-11,21.2234,21.94,21.2234,21.677,285424
2008-03-12,21.7767,21.8945,21.4956,21.686,555670
2008-03-13,21.4683,21.4683,20.8153,21.042,546670
2008-03-14,20.8607,21.3595,20.4162,20.6068,538258
2008-03-17,20.3981,20.6702,20.1442,20.3346,1175426
2008-03-18,20.5341,21.6679,20.2439,21.6679,355996
2008-03-19,20.9513,21.4501,20.9513,21.4048,472917
2008-03-20,21.4048,21.6588,20.6793,20.6793,1052973
2008-03-25,21.7405,21.7405,20.6793,20.6793,628291
2008-03-26,20.8969,21.4592,20.8969,21.2234,533850
2008-03-27,21.4865,21.677,21.414,21.5681,339671
2008-03-28,20.8787,21.4048,20.77,20.8607,1224539
2008-03-31,20.7552,20.8575,20.4945,20.7738,667897
2008-04-01,20.8607,21.4683,20.8334,21.4048,890461
2008-04-02,21.677,22.1305,20.77,21.2234,904494
2008-04-03,21.296,21.296,20.7155,20.8698,540162
2008-04-04,21.0239,21.0239,20.6339,20.8243,427293
2008-04-07,20.9061,21.2597,20.9061,20.9604,326322
2008-04-08,20.9604,20.9604,20.6883,20.7155,3609050
2008-04-09,20.7247,20.9604,20.6883,20.9604,449197
2008-04-10,20.6974,21.1055,20.6068,20.9877,177928
2008-04-11,20.9877,21.1327,19.9809,19.9809,654743
2008-04-14,20.135,20.3981,19.9718,20.3164,394696
2008-04-15,20.4072,20.5433,20.0989,20.3528,343013
2008-04-16,20.5433,20.7247,20.135,20.3164,481033
2008-04-17,20.5251,20.7247,20.3164,20.5069,273136
2008-04-18,20.4072,20.6974,20.4072,20.6793,349776
2008-04-21,20.4797,20.6611,20.3255,20.3981,352941
2008-04-22,20.4072,20.4072,19.5002,19.9446,517248
2008-04-23,19.9536,19.9536,19.5002,19.5909,1324106
2008-04-24,19.7904,19.9264,19.5092,19.6271,1124274
2008-04-25,19.5909,20.135,19.5909,19.9536,2784361
2008-04-28,20.2258,20.6429,20.126,20.6429,175280
2008-04-29,20.8063,20.8063,20.4072,20.6793,1130799
2008-04-30,20.7366,20.8017,20.1874,20.6156,174620
2008-05-05,20.8607,20.9967,20.4525,20.4525,297247
2008-05-06,20.6793,20.6793,20.4072,20.5886,284366
2008-05-07,20.5886,20.7972,20.3619,20.6339,875314
2008-05-08,20.516,20.5886,20.3619,20.4978,312863
2008-05-09,20.5794,20.5794,20.135,20.3164,876748
2008-05-12,20.4072,20.8153,20.4072,20.7881,183715
2008-05-13,20.6793,20.6793,20.0897,20.2258,665738
2008-05-14,20.4525,20.4525,20.1442,20.2711,688137
2008-05-15,20.1804,20.2258,19.4095,19.7722,653108
2008-05-16,19.8629,20.1804,19.6816,19.9536,602838
2008-05-19,19.9536,20.1804,19.9355,19.999,194810
2008-05-20,20.0262,20.0262,18.0943,18.1397,3499477
2008-05-21,18.1399,18.2794,17.2463,17.4138,1918795
2008-05-23,17.3208,17.4138,17.0509,17.2371,2327139
2008-05-26,17.3208,17.5814,17.3208,17.4232,1597980
2008-05-27,17.6744,17.842,17.265,17.6838,2214013
2008-05-28,17.6186,17.8327,17.4046,17.5256,1718908
2008-05-29,17.5441,17.6744,16.7624,17.0788,884340
2008-05-30,17.2184,17.4977,17.2184,17.4511,1195925
2008-06-02,17.6373,17.6373,17.2742,17.3394,430317
2008-06-03,16.8554,17.3115,16.8554,17.2184,980821
2008-06-04,17.0509,17.2091,16.418,16.7437,1405122
2008-06-05,16.66,16.9392,16.5949,16.6692,309585
2008-06-06,16.7531,17.0415,16.7531,16.8461,1080988
2008-06-09,16.6692,16.7531,16.3808,16.5576,729319
2008-06-10,16.1108,16.3808,15.8224,16.0736,1086584
2008-06-11,16.0271,16.2319,15.5431,15.8037,992377
2008-06-12,15.7385,16.1481,15.7293,15.8224,575650
2008-06-13,15.7293,16.2505,15.6455,16.055,925219
2008-06-16,16.1947,16.5204,15.962,16.4273,680722
2008-06-17,16.567,16.7531,15.9712,16.3994,360607
2008-06-18,16.4646,16.4646,15.6362,15.9433,640003
2008-06-19,15.3662,16.1015,15.3662,15.6827,404540
2008-06-20,15.8409,16.1947,15.8224,15.8875,935873
2008-06-23,15.8875,16.0644,15.7385,15.9154,804402
2008-06-24,16.1015,16.2132,15.8503,16.0085,284238
2008-06-25,16.0085,16.1481,15.3849,15.3849,210616
2008-06-26,15.5059,15.6176,15.0033,15.6176,183996
2008-06-27,15.0684,16.1015,14.6589,16.1015,1244075
2008-06-30,15.6362,16.3808,15.4965,16.2877,624351
2008-07-01,16.2877,16.3714,15.6827,15.8596,543541
2008-07-02,15.934,16.1015,15.9154,15.9899,388028
2008-07-03,15.8409,16.66,15.6827,16.539,440730
2008-07-04,16.539,16.8927,16.0085,16.0085,510135
2008-07-07,16.176,16.7531,16.1202,16.6134,580215
2008-07-08,16.4366,16.4366,15.8409,16.2411,123101
2008-07-09,16.6134,16.7345,16.055,16.0923,815771
2008-07-10,15.8503,16.2784,15.8224,15.8224,833479
2008-07-11,15.9806,15.9806,15.1708,15.2174,664768
2008-07-14,15.2174,15.2639,14.4262,14.4262,297236
2008-07-15,14.3797,14.4262,13.4955,14.0168,1516002
2008-07-16,14.1377,14.2122,13.4955,13.4955,2571897
2008-07-17,13.7748,13.8678,13.4118,13.5979,1069886
2008-07-18,13.663,13.7003,13.2163,13.5886,414466
2008-07-21,13.6724,14.5007,13.6351,14.5007,433460
2008-07-22,14.3332,15.1895,14.2494,15.1895,311137
2008-07-23,15.2174,16.3994,15.2174,16.1015,1587001
2008-07-24,16.055,16.269,15.6455,15.9712,1378976
2008-07-25,15.8224,16.2132,15.6176,16.0085,919500
2008-07-28,16.055,16.2226,15.8037,16.2226,487685
2008-07-29,15.9154,16.2226,15.8224,16.0271,181857
2008-07-30,16.2411,16.6134,16.2411,16.6134,944428
2008-07-31,16.66,17.0136,16.1481,17.0136,914955
2008-08-01,16.5949,17.1254,16.4738,16.7531,421393
2008-08-04,16.5855,17.1905,16.567,17.1626,956384
2008-08-05,17.0323,17.4977,17.0323,17.1718,804718
2008-08-06,17.2184,17.5814,16.66,16.9392,1111292
2008-08-07,16.874,17.358,16.4831,16.567,741817
2008-08-08,16.567,16.7252,16.3808,16.418,424669
2008-08-11,16.4738,16.6507,16.3901,16.5762,1370262
2008-08-12,17.1254,17.7768,17.1254,17.721,1010015
2008-08-13,17.721,18.1212,17.5349,17.7768,809377
2008-08-14,17.8327,17.963,17.6838,17.963,604654
2008-08-18,17.7862,17.963,17.4977,17.4977,277033
2008-08-19,17.628,17.628,15.934,16.8461,774672
2008-08-20,16.8089,17.1347,16.781,16.902,416560
2008-08-21,16.9392,16.9392,16.66,16.7903,753816
2008-08-22,16.781,16.9672,16.7531,16.7624,893056
2008-08-25,16.7624,17.0323,16.7531,16.7531,988533
2008-08-26,16.7065,16.7531,16.5855,16.7065,228893
2008-08-27,16.6228,16.7437,16.1015,16.3808,387732
2008-08-28,16.2132,16.66,16.1015,16.4273,606535
2008-08-29,16.5949,16.66,16.0178,16.66,196254
2008-09-01,16.2877,16.7531,16.1015,16.7065,78853
