Date,Open,High,Low,Close,Volume
2007-01-19,368.089,368.089,354.848,357.496,88958
2007-01-22,365.441,365.441,346.198,350.435,53449
2007-01-23,346.021,346.021,331.015,337.194,38665
2007-01-24,339.842,346.021,338.606,339.401,17229
2007-01-25,344.167,344.167,309.83,326.602,33209
2007-01-26,323.071,329.25,314.42,317.774,18654
2007-01-29,320.423,330.132,320.423,324.13,27287
2007-01-30,329.25,339.842,328.367,335.429,46005
2007-01-31,349.552,358.379,348.669,353.083,66075
2007-02-01,355.731,366.235,355.731,360.233,43994
2007-02-02,362.969,369.589,362.969,368.971,24733
2007-02-05,368.971,370.649,365.882,368.089,6838
2007-02-06,368.971,368.971,365.264,365.264,20838
2007-02-07,360.144,361.027,356.613,357.673,21337
2007-02-08,356.613,356.613,344.256,344.256,14110
2007-02-09,339.842,350.435,335.517,344.697,41135
2007-02-12,340.372,342.932,336.753,336.753,22950
2007-02-13,335.429,345.227,334.987,344.256,15294
2007-02-14,349.728,352.994,349.552,352.023,22473
2007-02-15,352.906,352.906,344.256,348.669,16115
2007-02-16,344.521,348.669,340.725,341.608,13374
2007-02-19,344.256,366.323,344.256,365.882,61606
2007-02-20,366.323,367.206,357.585,366.323,14424
2007-02-21,370.913,375.15,365.441,368.089,26946
2007-02-22,369.854,391.569,369.148,376.916,28176
2007-02-23,380.447,392.805,375.15,383.977,5202
2007-02-26,388.391,391.039,377.887,384.86,7472
2007-02-27,370.737,383.095,354.054,368.883,127725
2007-02-28,349.552,361.468,349.552,353.612,26861
2007-03-01,361.557,361.557,347.786,357.938,28972
2007-03-02,360.762,362.351,358.202,362.351,16141
2007-03-05,346.021,375.15,345.138,361.91,17852
2007-03-06,370.737,370.737,353.259,357.496,19934
2007-03-07,353.965,360.586,353.965,358.379,24802
2007-03-08,358.379,361.91,358.379,361.91,14704
2007-03-09,357.761,368.971,357.673,366.323,8663
2007-03-12,370.119,370.737,366.323,370.737,23295
2007-03-13,370.737,372.061,368.971,370.737,24389
2007-03-14,358.379,366.323,358.379,363.234,27126
2007-03-15,364.381,373.385,363.675,373.385,22905
2007-03-16,372.767,392.805,368.177,388.391,14358
2007-03-19,387.95,387.95,375.592,383.977,12317
2007-03-20,388.391,391.922,384.948,388.832,15480
2007-03-21,380.447,396.335,380.447,388.391,13133
2007-03-22,397.13,435.174,396.335,404.28,21940
2007-03-23,413.107,423.523,404.456,415.755,17680
2007-03-26,424.582,432.085,415.755,415.755,31857
2007-03-27,430.319,430.319,404.28,406.045,17870
2007-03-28,405.162,413.107,397.218,398.542,2873
2007-03-29,412.224,413.107,399.425,412.224,6826
2007-03-30,413.107,428.113,412.224,422.816,20953
2007-04-02,422.816,422.816,406.045,406.045,13305
2007-04-03,406.928,415.755,406.928,414.872,35012
2007-04-04,428.113,428.113,414.872,414.872,24723
2007-04-05,420.875,420.875,410.459,413.107,20418
2007-04-10,414.872,424.582,408.693,410.459,22340
2007-04-11,410.459,414.872,408.693,413.99,26215
2007-04-12,414.872,423.699,414.696,419.286,55185
2007-04-13,420.168,441.353,420.168,435.174,20659
2007-04-16,454.594,456.359,435.174,435.174,36305
2007-04-17,435.174,439.588,427.407,428.996,17229
2007-04-18,445.767,445.767,423.699,423.699,9202
2007-04-19,415.755,419.286,411.341,415.314,9232
2007-04-20,423.699,432.526,419.462,424.229,16100
2007-04-23,433.409,441.353,424.229,441.353,9999
2007-04-24,428.113,436.94,428.113,432.526,41506
2007-04-25,434.292,442.236,432.526,434.733,23398
2007-04-26,441.353,445.767,439.588,439.588,71953
2007-04-27,445.326,457.242,444.443,449.739,66464
2007-04-30,456.801,456.801,450.181,450.181,18951
2007-05-02,451.946,454.594,450.181,451.504,6761
2007-05-04,454.594,459.008,454.594,458.125,12233
2007-05-07,462.98,462.98,450.622,460.332,11939
2007-05-08,459.008,459.008,441.795,450.181,28116
2007-05-09,448.415,448.415,424.67,444.884,22381
2007-05-10,436.94,441.353,422.375,423.699,30855
2007-05-11,423.699,450.622,422.816,431.644,11874
2007-05-14,451.946,451.946,440.471,441.353,28418
2007-05-15,440.471,440.471,424.141,428.996,22505
2007-05-16,436.057,436.057,416.638,419.286,27726
2007-05-17,419.286,428.113,412.842,414.872,16251
2007-05-18,421.934,425.465,413.99,425.465,10709
2007-05-21,425.553,441.353,417.962,441.353,19211
2007-05-22,447.974,447.974,437.47,444.443,63847
2007-05-23,447.091,447.091,438.705,440.029,16575
2007-05-24,438.529,448.415,425.465,443.119,13643
2007-05-25,443.119,459.008,437.293,457.684,13595
2007-05-28,457.242,457.242,444.884,454.594,22067
2007-05-29,447.974,451.946,446.65,449.298,10519
2007-05-30,438.44,445.767,438.264,444.884,22329
2007-05-31,458.125,458.125,446.65,450.181,17062
2007-06-01,459.008,465.628,458.125,461.214,24709
2007-06-04,465.628,473.131,459.89,473.131,17415
2007-06-05,472.248,484.606,462.097,470.041,83731
2007-06-06,472.248,472.248,462.538,472.248,11266
2007-06-08,451.063,485.489,450.181,450.181,47955
2007-06-11,466.952,476.662,465.186,468.717,21639
2007-06-12,465.186,480.193,454.594,460.773,6118
2007-06-13,461.656,466.952,459.008,459.008,7612
2007-06-14,467.393,480.193,467.393,475.779,20586
2007-06-15,480.634,489.461,478.427,478.427,78564
2007-06-18,476.662,476.662,461.656,472.248,17460
2007-06-19,473.572,476.22,462.98,466.51,15064
2007-06-20,466.069,470.041,459.008,466.069,33631
2007-06-21,469.159,482.841,459.89,482.841,26313
2007-06-22,480.193,485.489,472.248,485.489,8952
2007-06-25,486.371,486.371,473.131,483.282,19071
2007-06-26,485.93,489.902,476.662,481.075,11847
2007-06-27,476.662,480.634,475.779,476.662,4696
2007-06-28,476.662,483.723,473.131,477.986,15073
2007-06-29,479.31,490.785,478.427,481.075,24966
2007-07-02,482.841,482.841,476.662,479.31,8391
2007-07-03,481.517,485.489,476.662,477.544,13786
2007-07-04,483.282,483.282,476.662,478.427,18673
2007-07-05,475.338,478.427,475.338,475.338,11485
2007-07-06,478.427,478.427,473.131,473.131,24506
2007-07-09,473.131,478.868,454.153,459.008,14683
2007-07-10,459.008,463.421,454.153,459.008,10399
2007-07-11,463.862,466.069,444.001,456.359,25328
2007-07-12,457.684,461.656,449.298,455.918,4850
2007-07-13,472.69,472.69,445.767,449.739,362363
2007-07-16,459.008,459.008,440.029,442.236,22039
2007-07-17,441.353,447.532,436.94,447.532,65084
2007-07-18,451.946,465.186,445.767,451.063,20532
2007-07-19,450.181,467.835,444.001,461.656,25200
2007-07-20,466.952,466.952,454.594,460.332,18814
2007-07-23,460.332,473.572,459.89,467.835,45477
2007-07-24,461.656,472.248,459.89,467.835,29240
2007-07-25,463.421,472.248,463.421,467.393,28435
2007-07-26,472.248,472.248,459.89,459.89,27689
2007-07-27,459.89,460.332,452.829,459.008,23525
2007-07-30,451.946,464.304,451.946,462.98,13980
2007-07-31,469.159,469.159,450.181,451.063,25149
2007-08-01,445.767,449.298,441.353,444.443,10605
2007-08-02,450.181,450.181,441.353,445.767,5189
2007-08-03,448.415,448.415,426.347,441.353,16650
2007-08-06,432.526,445.767,424.67,441.353,27257
2007-08-07,445.326,445.767,441.353,444.884,6625
2007-08-08,449.739,449.739,439.147,441.353,16586
2007-08-09,446.65,446.65,428.113,445.767,19601
2007-08-10,429.878,447.532,429.878,436.94,44248
2007-08-13,438.264,445.326,434.292,445.326,13302
2007-08-14,447.532,448.415,438.705,441.353,52576
2007-08-16,423.699,443.119,402.956,428.113,56614
2007-08-17,414.872,431.467,403.397,425.465,68640
2007-08-20,425.465,433.409,425.465,428.996,68784
2007-08-21,430.673,430.673,407.016,420.168,26028
2007-08-22,420.168,431.644,414.872,424.847,36159
2007-08-23,439.588,439.588,424.582,430.408,21552
2007-08-24,426.083,432.526,418.403,427.23,69820
2007-08-27,429.878,432.438,423.699,426.347,13539
2007-08-28,428.113,428.113,414.254,414.254,43112
2007-08-29,411.341,419.286,411.341,417.52,114750
2007-08-30,421.051,430.761,421.051,425.465,66640
2007-08-31,431.114,444.443,423.699,441.353,20765
2007-09-03,444.884,447.532,436.057,447.532,13445
2007-09-04,445.767,450.181,445.767,447.532,30766
2007-09-05,450.181,453.711,441.353,443.119,13663
2007-09-06,450.181,451.946,443.119,451.063,69719
2007-09-07,454.594,455.918,433.409,450.181,14042
2007-09-10,445.767,445.767,435.263,436.94,37049
2007-09-11,425.465,436.94,425.465,436.94,26668
2007-09-12,438.705,438.705,432.703,433.85,53186
2007-09-13,431.644,440.471,429.525,440.471,29488
2007-09-14,441.353,442.236,436.94,438.176,7306
2007-09-17,443.56,443.56,437.028,437.646,23639
2007-09-18,434.115,451.063,434.115,451.063,47070
2007-09-19,455.918,480.634,455.918,470.483,68944
2007-09-20,474.013,476.662,466.069,475.779,28458
2007-09-21,475.338,485.489,471.365,483.723,140852
2007-09-24,480.193,480.193,460.773,461.656,34583
2007-09-25,468.717,468.717,451.063,451.063,23534
2007-09-26,455.477,462.538,451.946,459.008,38558
2007-09-27,466.069,467.835,462.538,465.186,58184
2007-09-28,467.393,467.393,451.063,451.063,19378
2007-10-01,454.594,465.186,444.884,459.008,7539
2007-10-02,464.304,477.986,459.89,467.393,17356
2007-10-03,472.248,472.69,464.304,470.924,9853
2007-10-04,468.717,481.075,467.835,476.662,8202
2007-10-05,476.662,498.729,476.662,481.958,18433
2007-10-08,485.047,493.433,480.193,485.489,36918
2007-10-09,489.902,517.266,489.902,507.556,61677
2007-10-10,514.618,533.155,514.618,520.797,57274
2007-10-11,529.624,530.065,518.149,518.149,65310
2007-10-12,518.149,518.149,506.674,507.556,16807
2007-10-15,516.825,532.714,516.825,523.886,12744
2007-10-16,529.183,529.183,511.97,521.68,24179
2007-10-17,522.562,542.423,516.825,529.624,39055
2007-10-18,538.451,538.451,507.556,511.97,20758
2007-10-19,519.914,529.624,505.35,523.445,7615
2007-10-22,526.093,527.859,503.143,517.708,14462
2007-10-23,519.032,526.976,519.032,524.328,13386
2007-10-24,525.652,525.652,507.115,517.266,8949
2007-10-25,516.825,524.769,511.087,515.059,15455
2007-10-26,511.087,517.266,497.847,508.439,13770
2007-10-29,517.266,517.266,511.087,511.97,28614
2007-10-30,516.383,516.383,498.729,513.735,7491
2007-10-31,498.729,514.177,498.729,504.908,13227
2007-11-02,498.729,498.729,489.02,492.55,28975
2007-11-05,486.371,492.55,472.248,479.31,15791
2007-11-06,481.075,485.489,477.544,481.075,21658
2007-11-07,481.075,481.075,472.69,473.131,16334
2007-11-08,463.421,473.131,451.063,463.421,46852
2007-11-09,460.773,463.421,451.504,456.359,35740
2007-11-12,455.477,455.477,451.946,453.27,18697
2007-11-13,450.181,458.125,450.181,456.359,26518
2007-11-14,465.186,473.131,450.181,450.181,30235
2007-11-15,451.946,461.656,450.181,450.181,68306
2007-11-16,449.739,468.717,449.298,455.918,54286
2007-11-19,463.421,463.421,454.594,459.008,35501
2007-11-20,462.538,464.304,449.739,459.008,19738
2007-11-21,457.242,468.717,451.063,458.566,42859
2007-11-22,463.421,463.421,453.27,459.008,36810
2007-11-23,461.656,463.421,456.359,459.008,10115
2007-11-26,462.097,462.097,448.415,449.298,52075
2007-11-27,449.298,449.298,429.084,437.823,28272
2007-11-28,434.292,441.353,419.374,441.177,22818
2007-11-29,455.918,456.801,433.586,433.586,54378
2007-11-30,436.94,456.801,435.174,436.94,45513
2007-12-03,437.116,438.882,433.409,434.38,13965
2007-12-04,433.85,445.326,433.586,441.353,10901
2007-12-05,455.477,455.477,446.65,447.091,53939
2007-12-06,451.504,455.918,443.56,447.974,15519
2007-12-07,455.035,455.035,441.795,443.56,12516
2007-12-10,447.532,469.6,445.767,457.242,29372
2007-12-11,464.745,471.807,448.415,450.181,36602
2007-12-12,442.236,467.835,442.236,457.684,35134
2007-12-13,458.125,466.069,446.65,446.65,26008
2007-12-14,448.415,454.594,426.612,432.526,26964
2007-12-17,432.526,436.057,412.224,414.872,41025
2007-12-18,421.051,432.526,414.872,419.286,31791
2007-12-19,419.286,423.699,407.546,416.196,37461
2007-12-20,410.459,431.467,410.459,428.996,51733
2007-12-21,436.057,445.767,423.876,433.409,83748
2007-12-27,428.113,447.091,428.113,442.236,34642
2007-12-28,441.353,445.767,433.497,445.767,70207
2008-01-02,444.001,446.65,441.353,441.353,39172
2008-01-03,431.997,431.997,419.286,428.113,20651
2008-01-04,423.788,434.292,414.872,420.168,21640
2008-01-07,417.962,421.846,414.872,414.872,15652
2008-01-08,410.724,414.872,406.133,406.133,29629
2008-01-09,406.045,406.045,392.805,395.276,44497
2008-01-10,388.391,395.276,373.208,373.208,52714
2008-01-11,374.268,377.798,359.262,370.737,28393
2008-01-14,363.763,387.067,356.79,375.15,47980
2008-01-15,375.15,386.626,355.731,355.907,41291
2008-01-16,334.104,350.346,330.132,340.725,165326
2008-01-17,345.138,358.379,338.077,344.256,57255
2008-01-18,340.725,347.786,331.192,335.429,88888
2008-01-21,309.918,330.485,309.918,320.864,80696
2008-01-22,308.947,339.842,305.858,330.221,69629
2008-01-23,344.256,344.256,316.539,322.188,127862
2008-01-24,339.842,343.373,326.602,343.373,79790
2008-01-25,346.021,346.021,331.633,332.78,37249
2008-01-28,331.015,331.898,320.511,320.511,53106
2008-01-29,326.602,341.431,323.071,332.604,125852
2008-01-30,341.872,343.196,332.074,338.959,25901
2008-01-31,325.807,334.546,322.188,324.836,48310
2008-02-01,331.898,343.373,328.455,342.49,38593
2008-02-04,344.432,348.669,337.194,345.138,12054
2008-02-05,341.608,343.373,331.015,331.103,18699
2008-02-06,327.043,338.959,325.719,338.077,18483
2008-02-07,338.077,346.021,332.869,340.725,49456
2008-02-08,346.727,348.493,331.103,348.493,55577
2008-02-11,344.256,355.907,337.194,355.731,25809
2008-02-12,353.965,375.15,353.965,365.882,45580
2008-02-13,361.91,392.805,361.91,379.829,77103
2008-02-14,391.039,391.039,379.652,385.39,68633
2008-02-15,390.156,390.156,380.182,380.447,48153
2008-02-18,383.977,397.218,383.977,394.746,74575
2008-02-19,395.982,405.162,386.89,387.508,22202
2008-02-20,379.829,403.397,376.21,387.508,37973
2008-02-21,393.687,396.777,390.245,391.745,53248
2008-02-22,387.508,393.246,383.536,383.977,17938
2008-02-25,387.508,387.508,372.502,382.918,13088
2008-02-26,380.447,394.57,363.763,368.089,23920
2008-02-27,370.737,371.62,353.171,369.589,31672
2008-02-28,370.737,370.737,354.936,365.97,20657
2008-02-29,359.791,366.323,354.936,366.323,31689
2008-03-03,355.025,357.938,351.317,354.848,37471
2008-03-04,354.936,354.936,322.365,323.071,271493
2008-03-05,324.395,328.72,316.009,322.1,173206
2008-03-06,323.071,323.071,314.155,314.155,42951
2008-03-07,304.534,308.947,292.617,308.947,54762
2008-03-10,310.713,319.981,310.713,316.892,116460
2008-03-11,316.892,324.836,316.009,322.188,70113
2008-03-12,326.602,329.25,317.863,323.953,19632
2008-03-13,321.305,321.305,304.534,313.096,10879
2008-03-14,313.449,314.244,301.621,302.327,31297
2008-03-17,289.704,296.59,287.851,292.882,95369
2008-03-18,291.293,317.686,291.293,316.009,48542
2008-03-19,316.097,319.981,315.479,316.097,66066
2008-03-20,313.361,322.629,307.182,318.657,169161
2008-03-25,334.104,334.104,324.042,326.16,85873
2008-03-26,330.574,330.574,325.277,326.602,220678
2008-03-27,329.338,332.78,323.159,330.309,57453
2008-03-28,324.924,330.397,320.423,325.63,17409
2008-03-31,328.279,328.279,318.834,319.275,22792
2008-04-01,320.864,335.252,320.864,325.63,54876
2008-04-02,334.369,353.083,332.074,340.019,88699
2008-04-03,339.93,343.285,333.398,333.663,255174
2008-04-04,335.517,342.49,333.663,337.635,180566
2008-04-07,342.49,346.904,337.635,340.637,36791
2008-04-08,343.638,343.638,338.518,340.195,7698
2008-04-09,337.194,337.9,331.015,337.9,104837
2008-04-10,337.9,337.9,328.367,329.161,24667
2008-04-11,332.78,333.663,310.271,314.244,73533
2008-04-14,314.244,314.244,306.829,309.036,64278
2008-04-15,311.772,311.772,303.298,309.83,48479
2008-04-16,310.713,310.713,305.505,308.947,28748
2008-04-17,309.83,309.83,302.768,308.947,38004
2008-04-18,308.859,319.54,307.182,314.95,21295
2008-04-21,316.892,316.892,310.713,313.626,9039
2008-04-22,313.361,313.361,296.678,308.771,18071
2008-04-23,308.771,310.713,302.062,304.534,35362
2008-04-24,308.947,313.714,301.003,313.714,43880
2008-04-25,316.892,325.719,312.478,321.305,39668
2008-04-28,328.367,330.574,326.602,329.25,58210
2008-04-29,327.484,329.426,319.54,321.747,18298
2008-04-30,317.686,321.305,313.449,317.774,48666
2008-05-05,330.927,330.927,322.188,326.602,12843
2008-05-06,329.691,329.691,327.219,327.484,75360
2008-05-07,328.985,340.725,328.367,339.842,282419
2008-05-08,335.34,335.34,329.426,330.132,121891
2008-05-09,331.898,331.898,327.484,329.25,56292
2008-05-12,331.015,333.663,329.25,330.75,29321
2008-05-13,331.898,331.986,329.25,331.015,44637
2008-05-14,331.015,334.458,331.015,333.663,55160
2008-05-15,327.484,334.104,324.218,333.663,42653
2008-05-16,335.517,347.786,335.517,345.138,149891
2008-05-19,345.403,356.967,345.315,351.317,71769
2008-05-20,352.994,353.083,342.578,344.167,30169
2008-05-21,341.166,348.581,337.194,338.959,40133
2008-05-23,343.285,343.285,332.074,338.959,10649
2008-05-26,340.725,347.61,340.725,343.373,49347
2008-05-27,346.904,356.613,340.725,353.612,58278
2008-05-28,355.731,363.587,354.319,361.91,61051
2008-05-29,366.323,368.089,348.669,368.089,69406
2008-05-30,365.352,365.352,360.233,361.91,21149
2008-06-02,361.027,361.91,355.731,361.468,18223
2008-06-03,357.496,365.441,357.496,364.47,55672
2008-06-04,365.352,365.352,355.289,355.907,29470
2008-06-05,358.379,360.144,350.699,358.291,20273
2008-06-06,363.675,370.737,353.083,359.262,47346
2008-06-09,350.435,357.055,346.551,348.669,22876
2008-06-10,336.311,342.49,332.869,338.959,48940
2008-06-11,335.429,339.842,325.013,328.455,25955
2008-06-12,326.602,337.194,323.159,332.78,22940
2008-06-13,327.484,331.898,324.13,331.015,13795
2008-06-16,339.842,339.842,326.866,331.898,27408
2008-06-17,331.986,338.077,331.986,336.311,36936
2008-06-18,337.194,337.194,322.188,336.753,24100
2008-06-19,326.602,353.083,325.101,341.872,20076
2008-06-20,341.608,347.786,335.429,335.429,48030
2008-06-23,335.517,340.725,331.192,335.429,14120
2008-06-24,335.429,339.842,329.426,331.015,26588
2008-06-25,331.28,331.28,323.071,324.836,26077
2008-06-26,328.19,331.898,323.512,327.484,13937
2008-06-27,323.071,325.719,313.361,313.361,34256
2008-06-30,316.539,317.774,301.091,312.478,24625
2008-07-01,313.361,313.361,308.065,309.036,14976
2008-07-02,309.036,312.566,305.24,307.182,18485
2008-07-03,305.24,310.713,302.768,305.505,30900
2008-07-04,308.947,316.892,303.386,313.096,11252
2008-07-07,315.921,325.542,313.096,321.305,14457
2008-07-08,316.009,335.34,311.684,335.34,26667
2008-07-09,334.016,339.754,327.749,336.311,34575
2008-07-10,325.101,334.899,322.718,322.718,38723
2008-07-11,324.13,327.484,305.505,309.036,49757
2008-07-14,308.947,314.244,300.12,304.975,41111
2008-07-15,300.209,306.299,293.941,300.12,107482
2008-07-16,309.742,310.536,301.003,301.003,20791
2008-07-17,308.947,319.981,307.182,319.54,30084
2008-07-18,319.099,328.808,312.566,328.19,31160
2008-07-21,326.425,349.552,322.188,348.669,37027
2008-07-22,346.639,346.815,339.401,343.373,22155
2008-07-23,349.464,351.847,338.077,344.256,47847
2008-07-24,339.048,344.256,337.459,339.842,80990
2008-07-25,335.429,348.493,335.429,344.256,52843
2008-07-28,343.108,345.138,338.606,345.138,17232
2008-07-29,338.165,343.373,335.429,338.695,12378
2008-07-30,346.021,357.408,346.021,357.408,32561
2008-07-31,353.083,353.083,340.019,342.755,48289
2008-08-01,342.402,342.402,335.429,341.519,25732
2008-08-04,333.663,346.904,333.663,345.138,13507
2008-08-05,345.138,353.083,338.077,338.077,40286
2008-08-06,344.256,345.933,334.811,334.811,25245
2008-08-07,335.429,339.754,331.015,331.015,19214
2008-08-08,326.337,339.577,324.836,326.602,16608
2008-08-11,333.84,334.369,325.895,330.839,10332
2008-08-12,326.602,330.044,323.953,327.484,38229
2008-08-13,326.602,329.073,322.629,329.073,59832
2008-08-14,333.663,341.608,324.924,326.602,25486
2008-08-18,324.042,334.281,324.042,325.101,13847
2008-08-19,328.808,328.808,315.126,316.009,14851
2008-08-20,321.393,321.393,315.038,321.129,8559
2008-08-21,317.774,323.071,315.126,323.071,10735
2008-08-22,323.071,328.367,318.745,326.602,25023
2008-08-25,322.188,327.484,317.774,317.774,5235
2008-08-26,317.774,324.306,317.774,317.863,7028
2008-08-27,317.686,322.982,308.947,311.331,16564
2008-08-28,308.947,316.892,302.415,311.595,34301
2008-08-29,315.126,322.1,313.361,313.361,39370
2008-09-01,310.713,317.51,309.83,313.449,7876
2008-09-02,311.595,335.87,311.066,331.015,47674
2008-09-03,331.898,331.898,323.336,323.336,29472
2008-09-04,332.692,332.692,316.097,316.097,18636
2008-09-05,310.713,316.009,296.06,296.06,36813
2008-09-08,309.83,315.921,309.83,315.921,46576
2008-09-09,309.565,316.009,309.212,314.244,7380
2008-09-10,313.449,314.332,301.003,308.859,39019
2008-09-11,308.065,308.065,298.443,299.238,32075
2008-09-12,305.858,306.564,298.355,298.355,29854
2008-09-15,296.148,296.148,276.375,285.909,44831
2008-09-16,275.493,283.349,273.639,273.639,34100
2008-09-17,286.88,286.88,265.253,266.577,58079
2008-09-18,256.868,272.492,256.868,266.401,57916
2008-09-19,273.639,293.941,271.874,286.88,85483
2008-09-22,290.41,293.677,278.053,285.114,33228
2008-09-23,278.053,290.41,275.581,282.113,39524
2008-09-24,285.114,289.528,282.113,282.466,23317
2008-09-25,284.232,293.941,281.672,292.617,21245
2008-09-26,293.059,297.472,287.409,291.117,63446
2008-09-29,292.176,295.707,275.405,275.405,43659
2008-09-30,264.812,276.287,261.634,274.522,71348
2008-10-01,276.287,289.528,276.287,285.114,35280
2008-10-02,289.44,291.293,273.639,276.287,72821
2008-10-03,276.287,276.287,263.047,267.372,71694
2008-10-06,262.164,262.164,236.124,237.625,75292
2008-10-07,246.628,247.158,225.09,229.592,65408
2008-10-08,214.056,242.656,209.202,222.442,130313
2008-10-09,225.09,229.504,217.322,217.322,53548
2008-10-10,205.229,207.436,174.776,194.372,144135
2008-10-13,197.726,205.671,196.402,204.347,79805
2008-10-14,225.09,225.09,207.436,211.85,188866
2008-10-15,211.85,211.85,183.603,187.134,103564
2008-10-16,168.597,176.541,163.301,167.891,234380
2008-10-17,179.631,183.162,151.914,162.418,265018
2008-10-20,168.597,172.128,155.356,163.036,75433
2008-10-21,167.714,172.128,163.301,169.48,74809
2008-10-22,165.066,166.832,150.943,151.826,132120
2008-10-23,151.914,154.121,124.727,134.171,242717
2008-10-24,126.227,131.435,122.343,127.993,192586
2008-10-27,126.315,141.233,123.756,132.406,120760
2008-10-28,138.585,139.026,133.377,134.26,130989
2008-10-29,142.999,149.884,138.232,148.206,267191
2008-10-30,159.77,160.653,149.177,155.533,158120
2008-10-31,155.356,164.89,152.708,162.418,110970
2008-11-03,165.949,172.128,161.27,161.27,100892
2008-11-04,162.506,171.863,162.506,171.863,105352
2008-11-05,172.128,175.659,169.038,171.951,260915
2008-11-06,163.389,170.804,160.123,170.274,142796
2008-11-07,170.098,174.158,168.597,171.245,98805
2008-11-10,174.776,178.219,173.893,177.424,51406
2008-11-12,174.688,174.688,162.595,169.127,146392
2008-11-13,154.474,164.89,154.474,161.535,84701
2008-11-14,169.48,170.715,164.007,164.007,43585
2008-11-17,162.418,165.949,157.122,162.418,38143
2008-11-18,163.301,163.301,154.474,156.239,55824
2008-11-19,158.887,161.182,152.179,160.476,26141
2008-11-20,149.177,150.06,146.971,147.412,127631
2008-11-21,148.295,153.15,148.295,150.943,28769
2008-11-24,153.591,172.128,153.591,171.245,44639
2008-11-25,174.776,180.072,170.539,176.453,38996
2008-11-26,175.659,180.955,172.128,180.955,50802
2008-11-27,181.838,192.43,181.838,192.43,47200
2008-11-28,192.43,192.43,182.897,184.486,58733
2008-12-01,172.216,182.544,172.216,180.072,40030
2008-12-02,172.746,186.075,168.685,185.457,30692
2008-12-03,187.134,193.313,185.545,185.545,52605
2008-12-04,189.782,203.023,187.31,200.551,34626
2008-12-05,196.402,199.492,192.871,193.666,33913
2008-12-08,201.699,203.729,199.492,202.14,44794
2008-12-09,201.699,205.494,195.961,204.788,28116
2008-12-10,204.788,206.112,197.55,200.198,30858
2008-12-11,199.492,199.757,185.457,194.195,36550
2008-12-12,185.457,194.195,185.457,189.782,26919
2008-12-15,193.313,196.844,189.782,193.313,37805
2008-12-16,196.755,196.755,190.312,195.961,47431
2008-12-17,195.52,195.961,191.106,191.106,55833
2008-12-18,191.547,195.078,181.396,184.397,63993
2008-12-19,184.044,188.899,180.602,180.602,92775
2008-12-22,187.134,187.134,174.864,174.864,48226
2008-12-23,174.688,174.952,171.245,172.128,47456
2008-12-29,176.541,177.424,172.304,172.393,37700
2008-12-30,174.688,175.923,174.688,175.659,21064
2008-12-31,176.541,177.689,172.128,173.452,14411
2009-01-05,177.865,183.603,177.865,183.162,59538
2009-01-06,185.28,192.077,183.515,192.077,70350
2009-01-07,192.43,192.43,187.222,190.223,39654
2009-01-08,185.81,189.694,183.338,185.368,19126
2009-01-09,183.603,186.781,178.307,178.307,23541
2009-01-12,179.631,183.603,174.776,176.541,32258
2009-01-13,173.893,173.893,170.362,170.451,29666
2009-01-14,173.628,173.628,156.857,157.475,145013
2009-01-15,154.562,158.887,145.647,155.356,111671
2009-01-16,161.712,161.712,149.177,150.678,71298
2009-01-19,152.708,152.708,141.233,141.674,56153
2009-01-20,142.204,145.47,139.468,144.058,34765
2009-01-21,129.67,133.73,126.227,132.141,106667
2009-01-22,135.054,136.731,114.84,118.724,73489
2009-01-23,115.635,123.138,112.28,123.138,45536
2009-01-26,118.724,126.933,115.723,123.579,64371
2009-01-27,124.55,127.11,119.254,119.607,74801
2009-01-28,122.431,124.02,120.225,122.961,81397
2009-01-29,122.961,125.962,120.048,123.138,36779
2009-01-30,121.372,124.462,120.666,120.931,114353
2009-02-02,118.901,118.901,109.897,111.221,98881
2009-02-03,111.221,113.869,101.335,101.335,90033
2009-02-04,102.835,105.219,94.7144,102.659,44729
2009-02-05,104.071,113.693,102.306,105.483,30570
2009-02-06,112.28,113.869,106.366,112.987,51086
2009-02-09,113.869,120.931,106.013,120.931,45172
2009-02-10,120.754,122.696,115.635,118.018,65758
2009-02-11,114.752,116.517,113.075,115.635,66230
2009-02-12,117.047,117.047,106.719,111.662,68493
2009-02-13,111.398,114.752,107.69,109.014,35495
2009-02-16,106.896,108.485,101.6,101.688,51688
2009-02-17,100.54,102.306,88.2707,88.2707,140570
2009-02-18,89.1534,90.9188,76.7955,85.6226,232138
2009-02-19,88.0941,98.8632,86.9466,94.891,72761
2009-02-20,90.0361,94.891,88.3589,92.6842,56011
2009-02-23,96.215,99.7459,88.5355,88.8886,60167
2009-02-24,86.5053,87.2997,80.4587,82.4448,125436
2009-02-25,85.6226,89.8595,83.8571,87.388,109333
2009-02-26,84.7398,88.2707,83.9013,85.1812,82171
2009-02-27,83.8571,88.0941,82.0917,83.9454,110596
2009-03-02,83.3717,83.7689,81.0325,81.8269,50313
2009-03-03,81.6504,86.5053,81.6504,84.9164,36342
2009-03-04,86.9466,92.1546,86.5053,91.3602,90392
2009-03-05,91.4484,93.8317,89.9478,91.0953,69217
2009-03-06,88.3589,97.0095,88.0941,95.7737,56927
2009-03-09,97.6274,97.6274,91.8015,92.949,77723
2009-03-10,92.949,96.1268,92.6842,93.7435,58254
2009-03-11,95.862,97.8922,93.7435,95.9502,103470
